Vehicle_ID,Risk_Score
motorcycle0,1.6298701298701297
motorcycle1,1.611842105263158
motorcycle10,1.8473053892215567
motorcycle100,1.6229508196721312
motorcycle101,1.5833333333333333
motorcycle102,1.5169491525423728
motorcycle103,1.5035211267605633
motorcycle104,1.5426356589147288
motorcycle105,1.53125
motorcycle106,1.5964912280701753
motorcycle107,1.7103174603174602
motorcycle108,1.7195121951219514
motorcycle109,1.582089552238806
motorcycle11,1.718137254901961
motorcycle110,1.4827586206896552
motorcycle111,1.6016949152542372
motorcycle112,1.6739130434782608
motorcycle113,1.4263803680981595
motorcycle114,1.4879518072289157
motorcycle115,2.1782608695652175
motorcycle116,1.4067796610169492
motorcycle117,1.7125984251968505
motorcycle118,1.5434782608695652
motorcycle119,1.590909090909091
motorcycle12,1.9237288135593218
motorcycle120,1.1842105263157894
motorcycle121,1.5714285714285714
motorcycle122,1.853448275862069
motorcycle123,1.6607142857142856
motorcycle124,2.074626865671642
motorcycle125,1.8585858585858583
motorcycle126,1.5608108108108107
motorcycle127,1.7804878048780488
motorcycle128,1.807692307692308
motorcycle129,2.1911764705882355
motorcycle13,1.5445544554455446
motorcycle130,1.9307692307692308
motorcycle131,1.2540983606557377
motorcycle132,1.8070175438596492
motorcycle133,1.9519230769230766
motorcycle134,1.5
motorcycle135,1.5714285714285714
motorcycle136,1.7258064516129032
motorcycle137,1.6851851851851851
motorcycle138,1.25
motorcycle139,1.3888888888888888
motorcycle14,1.788617886178862
motorcycle140,1.4642857142857142
motorcycle141,1.3499999999999999
motorcycle142,0.0
motorcycle15,2.2555555555555555
motorcycle16,1.5333333333333334
motorcycle17,1.8203125
motorcycle18,1.6455696202531647
motorcycle19,1.6466666666666665
motorcycle2,1.5625
motorcycle20,1.5705882352941176
motorcycle21,1.3271604938271604
motorcycle22,1.7481203007518797
motorcycle23,1.8873873873873874
motorcycle24,2.0901639344262293
motorcycle25,1.9310344827586206
motorcycle26,1.7761194029850746
motorcycle27,1.8112033195020747
motorcycle28,1.4252873563218391
motorcycle29,1.9027777777777777
motorcycle3,1.6590909090909092
motorcycle30,1.619047619047619
motorcycle31,1.6594827586206897
motorcycle32,1.619718309859155
motorcycle33,1.8269230769230769
motorcycle34,2.0225225225225225
motorcycle35,1.4294478527607362
motorcycle36,1.2929936305732483
motorcycle37,1.5505319148936172
motorcycle38,1.700581395348837
motorcycle39,1.4279661016949152
motorcycle4,1.3507462686567164
motorcycle40,1.5078125
motorcycle41,1.3313253012048192
motorcycle42,1.5507246376811594
motorcycle43,1.7545454545454544
motorcycle44,1.6573333333333333
motorcycle45,2.4782608695652173
motorcycle46,1.464
motorcycle47,1.9114832535885165
motorcycle48,1.7371134020618557
motorcycle49,1.4637681159420293
motorcycle5,1.3179012345679013
motorcycle50,1.3977272727272725
motorcycle51,1.7416107382550337
motorcycle52,1.5289256198347108
motorcycle53,1.84375
motorcycle54,1.4126984126984126
motorcycle55,1.6130952380952381
motorcycle56,1.626923076923077
motorcycle57,1.2445652173913042
motorcycle58,1.714285714285714
motorcycle59,1.3611111111111112
motorcycle6,1.5316091954022988
motorcycle60,1.5661157024793386
motorcycle61,1.8499999999999999
motorcycle63,1.7429906542056073
motorcycle64,1.4107142857142858
motorcycle65,1.6604938271604937
motorcycle66,1.6181818181818182
motorcycle67,1.8579545454545454
motorcycle68,1.7476190476190476
motorcycle69,1.8289473684210527
motorcycle7,1.5731707317073171
motorcycle70,1.8356164383561642
motorcycle71,1.640625
motorcycle72,1.6666666666666665
motorcycle73,1.6578947368421053
motorcycle74,1.8376623376623378
motorcycle75,1.6213592233009708
motorcycle76,1.2959183673469388
motorcycle77,1.5763888888888888
motorcycle78,1.746153846153846
motorcycle79,1.6428571428571428
motorcycle8,1.4716981132075473
motorcycle80,2.1374999999999997
motorcycle81,1.6478873239436618
motorcycle82,1.5343137254901962
motorcycle83,0.8800000000000001
motorcycle84,1.4400000000000002
motorcycle85,1.7096774193548385
motorcycle86,2.3671328671328675
motorcycle87,1.8018018018018018
motorcycle88,1.8055555555555556
motorcycle89,1.7338709677419355
motorcycle9,1.7199999999999998
motorcycle90,1.8266129032258065
motorcycle91,1.7549019607843137
motorcycle92,1.2857142857142856
motorcycle93,1.5721925133689842
motorcycle94,1.6281407035175879
motorcycle95,1.6982758620689653
motorcycle96,1.865546218487395
motorcycle97,1.7468354430379747
motorcycle98,2.0119999999999996
motorcycle99,1.2387387387387387
truck0,1.7267552182163186
truck1,1.5716180371352786
truck10,1.594850948509485
truck100,1.9495726495726498
truck101,1.7212692967409948
truck102,1.718213058419244
truck103,1.796551724137931
truck104,1.6595330739299612
truck105,1.9930675909878683
truck106,1.6886956521739132
truck107,1.8542757417102966
truck108,1.8292469352014011
truck109,1.8903508771929824
truck11,2.1526458616010857
truck110,1.5545774647887325
truck111,1.7181978798586572
truck112,2.1053097345132743
truck113,1.5772646536412076
truck114,2.091800356506239
truck115,2.204830053667263
truck116,1.4265232974910393
truck117,1.8571428571428572
truck118,1.8700361010830324
truck119,1.902350813743219
truck12,1.587
truck120,1.7577132486388383
truck121,1.4812332439678284
truck122,1.5529197080291972
truck123,1.8021978021978025
truck124,1.4080882352941175
truck125,1.624031007751938
truck126,1.5260223048327137
truck127,1.5964749536178109
truck128,1.9804469273743017
truck129,1.6501865671641793
truck13,1.7987721691678036
truck130,1.855263157894737
truck131,1.5845864661654137
truck132,1.7669811320754716
truck133,2.0085714285714285
truck134,2.0616698292220117
truck135,2.0742857142857143
truck136,1.9294354838709675
truck137,1.8160919540229883
truck138,1.6961538461538463
truck139,1.8448940269749519
truck14,1.468208092485549
truck140,1.8771760154738877
truck141,1.7142857142857144
truck142,1.6705653021442495
truck143,2.1787109375
truck144,1.5607843137254904
truck145,2.1742125984251968
truck146,1.8699421965317917
truck147,1.4615384615384617
truck148,1.9811133200795228
truck149,1.9850299401197606
truck15,1.5102739726027399
truck150,1.972
truck151,1.9668674698795183
truck152,1.6385281385281385
truck153,1.4131313131313132
truck154,1.4419999999999997
truck155,1.860488798370672
truck156,2.2581632653061225
truck157,1.7100409836065573
truck158,1.8621399176954732
truck159,2.09400826446281
truck16,1.8804945054945055
truck160,1.829192546583851
truck161,2.0977130977130978
truck162,1.5427974947807934
truck163,2.0282426778242675
truck164,2.1554621848739495
truck165,2.0026178010471205
truck166,1.4566596194503172
truck167,1.6549893842887473
truck168,1.8111111111111111
truck169,1.613490364025696
truck17,1.5145502645502644
truck170,1.8379828326180254
truck171,1.7316810344827587
truck172,1.6776315789473684
truck173,2.0065075921908893
truck174,2.05119825708061
truck175,1.7735562310030395
truck176,2.2296703296703297
truck177,1.803964757709251
truck178,1.3993362831858407
truck179,1.9955555555555553
truck18,1.7285714285714284
truck180,1.7409090909090907
truck181,1.7829977628635347
truck182,2.1247191011235955
truck183,1.8536036036036037
truck184,1.9411764705882353
truck185,1.8886363636363637
truck186,2.1107305936073057
truck187,2.1292906178489703
truck188,1.4540229885057472
truck189,1.8071593533487298
truck19,1.800829875518672
truck190,1.8071161048689137
truck191,1.649425287356322
truck192,1.588992974238876
truck193,1.7435897435897434
truck194,2.126190476190476
truck195,2.0921985815602837
truck196,1.7684085510688836
truck197,1.6547619047619049
truck198,2.0023923444976077
truck199,1.7439903846153848
truck2,1.987367021276596
truck20,2.084604715672677
truck200,1.3783132530120483
truck201,2.1307506053268765
truck202,1.889795918367347
truck203,2.1821515892420535
truck204,1.5737704918032789
truck205,1.5677339901477834
truck206,2.1064356435643563
truck207,2.359801488833747
truck208,2.1596009975062342
truck209,1.8045112781954886
truck21,1.4930555555555556
truck210,2.1809045226130657
truck211,1.6186868686868687
truck212,1.8629441624365484
truck213,1.913265306122449
truck214,2.1381074168797953
truck215,1.6131105398457581
truck216,1.9534883720930234
truck217,2.106217616580311
truck218,2.08984375
truck219,1.704188481675393
truck22,1.681967213114754
truck220,1.7039473684210524
truck221,1.4300791556728232
truck222,2.655172413793103
truck223,1.757333333333333
truck224,1.790106951871658
truck225,1.7365591397849462
truck226,1.6297297297297297
truck227,1.4837398373983741
truck228,1.5558583106267028
truck229,1.8534246575342466
truck23,1.9406424581005586
truck230,1.4628099173553717
truck231,1.5621546961325967
truck232,1.9838709677419357
truck233,1.9622905027932962
truck234,1.8109243697478992
truck235,1.6661971830985913
truck236,1.5779036827195467
truck237,1.858974358974359
truck238,2.354285714285714
truck239,1.596264367816092
truck24,1.8545454545454545
truck240,1.73121387283237
truck241,2.3574380165289255
truck242,1.7857142857142858
truck243,1.5777126099706744
truck244,2.1852941176470586
truck245,2.346153846153846
truck246,1.7351190476190477
truck247,2.0435435435435436
truck248,2.195195195195195
truck249,1.7628398791540787
truck25,1.9193548387096775
truck250,1.5364741641337387
truck251,1.6951219512195121
truck252,1.6978527607361962
truck253,1.70679012345679
truck254,1.5248447204968945
truck255,1.616822429906542
truck256,1.9538461538461538
truck257,2.0630914826498423
truck258,1.939873417721519
truck259,2.3980891719745223
truck26,1.9599156118143461
truck260,2.157051282051282
truck261,1.652733118971061
truck262,2.1699029126213594
truck263,1.8322475570032575
truck264,1.8950819672131147
truck265,2.511513157894737
truck266,1.6341059602649006
